person_id,first_name,last_name,display_first_last,display_last_comma_first,display_fi_last,player_slug,birthdate,school,country,last_affiliation,height,weight,season_exp,jersey,position,rosterstatus,games_played_current_season_flag,team_id,team_name,team_abbreviation,team_code,team_city,playercode,from_year,to_year,dleague_flag,nba_flag,games_played_flag,draft_year,draft_round,draft_number,greatest_75_flag,birth_year,age_at_draft
77616,Murray,Mitchell,Murray Mitchell,"Mitchell, Murray",M. Mitchell,murray-mitchell,1923-03-19 00:00:00,Sam Houston State,USA,Sam Houston State/USA,6-6,,1.0,,Center,Inactive,N,1610610023,Packers,AND,packers,Anderson,HISTADD_murray_mitchell,1949.0,1949.0,N,Y,Y,1948.0,,,N,1923,25.0
417,Sam,Mitchell,Sam Mitchell,"Mitchell, Sam",S. Mitchell,sam-mitchell,1963-09-02 00:00:00,Mercer,USA,Mercer/USA,6-7,215.0,13.0,42,Forward,Inactive,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,sam_mitchell,1989.0,2001.0,N,Y,Y,1985.0,3,54,N,1963,22.0
203502,Tony,Mitchell,Tony Mitchell,"Mitchell, Tony",T. Mitchell,tony-mitchell,1992-04-07 00:00:00,North Texas,USA,North Texas/USA,,,3.0,,,Inactive,N,0,,,,,tony_mitchell,2013.0,2016.0,Y,Y,Y,2013.0,2,37,N,1992,21.0
77618,Steve,Mix,Steve Mix,"Mix, Steve",S. Mix,steve-mix,1947-12-30 00:00:00,Toledo,USA,Toledo/USA,6-7,215.0,13.0,50,Forward,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,HISTADD_steve_mix,1969.0,1982.0,N,Y,Y,1969.0,5,61,N,1947,22.0
77619,Bill,Mlkvy,Bill Mlkvy,"Mlkvy, Bill",B. Mlkvy,bill-mlkvy,1931-01-19 00:00:00,Temple,USA,Temple/USA,6-4,190.0,1.0,16,Forward,Inactive,N,1610612744,Warriors,PHW,warriors,Philadelphia,HISTADD_bill_mlkvy,1952.0,1952.0,N,Y,Y,1952.0,,,N,1931,21.0
1749,Cuttino,Mobley,Cuttino Mobley,"Mobley, Cuttino",C. Mobley,cuttino-mobley,1975-09-01 00:00:00,Rhode Island,USA,Rhode Island/USA,6-4,215.0,12.0,32,Guard,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,cuttino_mobley,1998.0,2008.0,N,Y,Y,1998.0,2,41,N,1975,23.0
211,Eric,Mobley,Eric Mobley,"Mobley, Eric",E. Mobley,eric-mobley,1970-02-01 00:00:00,Pittsburgh,USA,Pittsburgh/USA,6-11,235.0,3.0,,Center,Inactive,N,0,,,,,eric_mobley,1994.0,1996.0,N,Y,Y,1994.0,1,18,N,1970,24.0
77621,Larry,Moffett,Larry Moffett,"Moffett, Larry",L. Moffett,larry-moffett,1954-11-05 00:00:00,UNLV,USA,UNLV/USA,6-8,210.0,1.0,41,Forward,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,HISTADD_larry_moffett,1977.0,1977.0,N,Y,Y,1977.0,2,34,N,1954,23.0
2040,Jerome,Moiso,Jerome Moiso,"Moiso, Jerome",J. Moiso,jerome-moiso,1978-06-15 00:00:00,UCLA,France,UCLA/France,6-10,260.0,5.0,,Forward,Inactive,N,0,,,,,jerome_moiso,2000.0,2004.0,N,Y,Y,2000.0,1,11,N,1978,22.0
77623,Paul,Mokeski,Paul Mokeski,"Mokeski, Paul",P. Mokeski,paul-mokeski,1957-01-03 00:00:00,Kansas,USA,Kansas/USA,7-0,250.0,12.0,44,Center,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,HISTADD_paul_mokeski,1979.0,1990.0,N,Y,Y,1979.0,2,42,N,1957,22.0
77624,Jack,Molinas,Jack Molinas,"Molinas, Jack",J. Molinas,jack-molinas,1931-10-01 00:00:00,Columbia,USA,Columbia/USA,6-6,200.0,1.0,6,Forward,Inactive,N,1610612765,Pistons,FTW,pistons,Ft. Wayne Zollner,HISTADD_jack_molinas,1953.0,1953.0,N,Y,Y,1953.0,1,3,N,1931,22.0
77625,Wayne,Molis,Wayne Molis,"Molis, Wayne",W. Molis,wayne-molis,1943-04-17 00:00:00,Lewis,USA,Lewis/USA,6-8,230.0,1.0,18,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_wayne_molis,1966.0,1966.0,N,Y,Y,1965.0,10,75,N,1943,22.0
77626,Sidney,Moncrief,Sidney Moncrief,"Moncrief, Sidney",S. Moncrief,sidney-moncrief,1957-09-21 00:00:00,Arkansas,USA,Arkansas/USA,6-4,180.0,11.0,4,Guard,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,HISTADD_sidney_moncrief,1979.0,1990.0,N,Y,Y,1979.0,1,5,N,1957,22.0
77627,Eric,Money,Eric Money,"Money, Eric",E. Money,eric-money,1955-02-06 00:00:00,Arizona,USA,Arizona/USA,6-0,170.0,6.0,14,Guard,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADD_eric_money,1974.0,1979.0,N,Y,Y,1974.0,2,33,N,1955,19.0
202328,Greg,Monroe,Greg Monroe,"Monroe, Greg",G. Monroe,greg-monroe,1990-06-04 00:00:00,Georgetown,USA,Georgetown/USA,6-10,250.0,11.0,15,Forward-Center,Inactive,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,greg_monroe,2010.0,2021.0,Y,Y,Y,2010.0,1,7,N,1990,20.0
77628,Rodney,Monroe,Rodney Monroe,"Monroe, Rodney",R. Monroe,rodney-monroe,1968-04-16 00:00:00,North Carolina State,USA,North Carolina State/USA,6-3,185.0,1.0,12,Guard,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,HISTADD_rodney_monroe,1991.0,1991.0,N,Y,Y,1991.0,2,30,N,1968,23.0
77630,Howie,Montgomery,Howie Montgomery,"Montgomery, Howie",H. Montgomery,howie-montgomery,1940-08-22 00:00:00,Texas-Pan American,USA,Texas-Pan American/USA,6-4,220.0,1.0,43,Forward,Inactive,N,1610612744,Warriors,SFW,warriors,San Francisco,HISTADD_howie_montgomery,1962.0,1962.0,N,Y,Y,1962.0,7,59,N,1940,22.0
376,Eric,Montross,Eric Montross,"Montross, Eric",E. Montross,eric-montross,1971-09-23 00:00:00,North Carolina,USA,North Carolina/USA,7-0,270.0,9.0,00,Center,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,eric_montross,1994.0,2002.0,N,Y,Y,1994.0,1,9,N,1971,23.0
77632,Andre,Moore,Andre Moore,"Moore, Andre",A. Moore,andre-moore,1964-07-02 00:00:00,Loyola-Chicago,USA,Loyola-Chicago/USA,6-9,215.0,1.0,53,Forward,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,HISTADD_andre_moore,1987.0,1987.0,N,Y,Y,1987.0,2,31,N,1964,23.0
202734,E'Twaun,Moore,E'Twaun Moore,"Moore, E'Twaun",E. Moore,etwaun-moore,1989-02-25 00:00:00,Purdue,USA,Purdue/USA,6-3,191.0,11.0,55,Guard,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,e'twaun_moore,2011.0,2020.0,N,Y,Y,2011.0,2,55,N,1989,22.0
77633,Johnny,Moore,Johnny Moore,"Moore, Johnny",J. Moore,johnny-moore,1958-03-03 00:00:00,Texas-Austin,USA,Texas-Austin/USA,6-1,175.0,9.0,00,Guard,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,HISTADD_johnny_moore,1980.0,1989.0,N,Y,Y,1979.0,2,43,N,1958,21.0
77635,Lowes,Moore,Lowes Moore,"Moore, Lowes",L. Moore,lowes-moore,1957-05-05 00:00:00,West Virginia,USA,West Virginia/USA,6-1,170.0,3.0,13,Guard,Inactive,N,1610612751,Nets,NJN,nets,New Jersey,HISTADD_lowes_moore,1980.0,1982.0,N,Y,Y,1980.0,3,52,N,1957,23.0
77636,Otto,Moore,Otto Moore,"Moore, Otto",O. Moore,otto-moore,1946-08-27 00:00:00,Texas-Pan American,USA,Texas-Pan American/USA,6-11,205.0,9.0,34,Center,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADD_otto_moore,1968.0,1976.0,N,Y,Y,1968.0,1,6,N,1946,22.0
77637,Ron,Moore,Ron Moore,"Moore, Ron",R. Moore,ron-moore,1962-01-16 00:00:00,West Virginia State,USA,West Virginia State/USA,7-0,260.0,1.0,53,Center,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADD_ron_moore,1987.0,1987.0,N,Y,Y,1987.0,2,25,N,1962,25.0
77639,Jackie,Moreland,Jackie Moreland,"Moreland, Jackie",J. Moreland,jackie-moreland,1938-03-11 00:00:00,Louisiana Tech,USA,Louisiana Tech/USA,6-7,215.0,5.0,15,Forward,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADD_jackie_moreland,1960.0,1964.0,N,Y,Y,1960.0,1,4,N,1938,22.0
77640,Guy,Morgan,Guy Morgan,"Morgan, Guy",G. Morgan,guy-morgan,1960-08-23 00:00:00,Wake Forest,USA,Wake Forest/USA,6-8,205.0,1.0,35,Guard,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,HISTADD_guy_morgan,1982.0,1982.0,N,Y,Y,1982.0,2,40,N,1960,22.0
77644,Darren,Morningstar,Darren Morningstar,"Morningstar, Darren",D. Morningstar,darren-morningstar,1969-04-22 00:00:00,Pittsburgh,USA,Pittsburgh/USA,6-10,235.0,1.0,55,Center,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,HISTADD_darren_morningstar,1993.0,1993.0,N,Y,Y,1992.0,2,47,N,1969,23.0
356,Chris,Morris,Chris Morris,"Morris, Chris",C. Morris,chris-morris,1966-01-20 00:00:00,Auburn,USA,Auburn/USA,6-8,228.0,11.0,34,Forward,Inactive,N,1610612751,Nets,NJN,nets,New Jersey,chris_morris,1988.0,1998.0,N,Y,Y,1988.0,1,4,N,1966,22.0
202721,Darius,Morris,Darius Morris,"Morris, Darius",D. Morris,darius-morris,1991-01-03 00:00:00,Michigan,USA,Michigan/USA,6-4,195.0,5.0,14,Guard,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,darius_morris,2011.0,2014.0,Y,Y,Y,2011.0,2,41,N,1991,20.0
77647,Isaiah,Morris,Isaiah Morris,"Morris, Isaiah",I. Morris,isaiah-morris,1969-04-02 00:00:00,Arkansas,USA,Arkansas/USA,6-8,229.0,1.0,35,Forward,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADD_isaiah_morris,1992.0,1992.0,N,Y,Y,1992.0,2,37,N,1969,23.0
2242,Terence,Morris,Terence Morris,"Morris, Terence",T. Morris,terence-morris,1979-01-11 00:00:00,Maryland,USA,Maryland/USA,,,3.0,,,Inactive,N,0,,,,,terence_morris,2001.0,2008.0,N,Y,Y,2001.0,2,33,N,1979,22.0
200747,Adam,Morrison,Adam Morrison,"Morrison, Adam",A. Morrison,adam-morrison,1984-07-19 00:00:00,Gonzaga,USA,Gonzaga/USA,6-8,205.0,4.0,6,Forward,Inactive,N,1610612766,Bobcats,CHA,hornets,Charlotte,adam_morrison,2006.0,2009.0,N,Y,Y,2006.0,1,3,N,1984,22.0
77649,Mike,Morrison,Mike Morrison,"Morrison, Mike",M. Morrison,mike-morrison,1967-08-16 00:00:00,Loyola-Maryland,USA,Loyola-Maryland/USA,6-4,195.0,1.0,32,Guard,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,HISTADD_mike_morrison,1989.0,1989.0,N,Y,Y,1989.0,2,51,N,1967,22.0
132,Dwayne,Morton,Dwayne Morton,"Morton, Dwayne",D. Morton,dwayne-morton,1971-08-10 00:00:00,Louisville,USA,Louisville/USA,6-7,195.0,1.0,50,Guard,Inactive,N,1610612744,Warriors,GOS,warriors,Golden State,dwayne_morton,1994.0,1994.0,N,Y,Y,1994.0,2,45,N,1971,23.0
1972,John,Morton,John Morton,"Morton, John",J. Morton,john-morton,1967-05-18 00:00:00,Seton Hall,USA,Seton Hall/USA,6-3,180.0,3.0,23,Forward,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,john_morton,1989.0,1991.0,N,Y,Y,1989.0,1,25,N,1967,22.0
77653,Glenn,Mosley,Glenn Mosley,"Mosley, Glenn",G. Mosley,glenn-mosley,1955-12-26 00:00:00,Seton Hall,USA,Seton Hall/USA,6-8,195.0,2.0,34,Forward,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,HISTADD_glenn_mosley,1977.0,1978.0,N,Y,Y,1977.0,1,20,N,1955,22.0
77654,Perry,Moss,Perry Moss,"Moss, Perry",P. Moss,perry-moss,1958-11-11 00:00:00,Northeastern,USA,Northeastern/USA,6-2,185.0,2.0,10,Guard,Inactive,N,1610612744,Warriors,GOS,warriors,Golden State,HISTADD_perry_moss,1985.0,1986.0,N,Y,Y,1982.0,3,69,N,1958,24.0
734,Lawrence,Moten,Lawrence Moten,"Moten, Lawrence",L. Moten,lawrence-moten,1972-03-25 00:00:00,Syracuse,USA,Syracuse/USA,6-5,185.0,3.0,,Guard,Inactive,N,0,,,,,lawrence_moten,1995.0,1997.0,N,Y,Y,1995.0,2,36,N,1972,23.0
202700,Donatas,Motiejunas,Donatas Motiejunas,"Motiejunas, Donatas",D. Motiejunas,donatas-motiejunas,1990-09-20 00:00:00,Lithuania,Lithuania,Benetton Treviso/Lithuania,7-0,220.0,7.0,28,Forward-Center,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,donatas_motiejunas,2012.0,2018.0,Y,Y,Y,2011.0,1,20,N,1990,21.0
2069,Hanno,Mottola,Hanno Mottola,"Mottola, Hanno",H. Mottola,hanno-mottola,1976-09-09 00:00:00,Utah,Finland,Utah/Finland,6-11,247.0,2.0,13,Center-Forward,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,hanno_mottola,2000.0,2001.0,N,Y,Y,2000.0,2,40,N,1976,24.0
203102,Arnett,Moultrie,Arnett Moultrie,"Moultrie, Arnett",A. Moultrie,arnett-moultrie,1990-11-18 00:00:00,Mississippi State,USA,Mississippi State/USA,6-10,240.0,2.0,5,Forward,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,arnett_moultrie,2012.0,2013.0,Y,Y,Y,2012.0,1,27,N,1990,22.0
297,Alonzo,Mourning,Alonzo Mourning,"Mourning, Alonzo",A. Mourning,alonzo-mourning,1970-02-08 00:00:00,Georgetown,USA,Georgetown/USA,6-10,261.0,16.0,33,Center,Inactive,N,1610612748,Heat,MIA,heat,Miami,alonzo_mourning,1992.0,2007.0,N,Y,Y,1992.0,1,2,N,1970,22.0
77657,Chuck,Mrazovich,Chuck Mrazovich,"Mrazovich, Chuck",C. Mrazovich,chuck-mrazovich,1924-02-26 00:00:00,Eastern Kentucky,USA,Eastern Kentucky/USA,6-5,185.0,1.0,,Forward,Inactive,N,1610610030,Olympians,INO,olympians,Indianapolis,HISTADD_chuck_mrazovich,1950.0,1950.0,N,Y,Y,1950.0,3,,N,1924,26.0
1626144,Emmanuel,Mudiay,Emmanuel Mudiay,"Mudiay, Emmanuel",E. Mudiay,emmanuel-mudiay,1996-03-05 00:00:00,Guangdong,DRC,Guangdong/DRC,6-3,200.0,7.0,,Guard,Inactive,N,0,,,,,emmanuel_mudiay,2015.0,2021.0,Y,Y,Y,2015.0,1,7,N,1996,19.0
77658,Erwin,Mueller,Erwin Mueller,"Mueller, Erwin",E. Mueller,erwin-mueller,1944-03-12 00:00:00,San Francisco,USA,San Francisco/USA,6-8,230.0,7.0,51,Forward,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADD_erwin_mueller,1966.0,1972.0,N,Y,Y,1966.0,2,20,N,1944,22.0
201957,Byron,Mullens,Byron Mullens,"Mullens, Byron",B. Mullens,byron-mullens,1989-02-14 00:00:00,Ohio State,USA,Ohio State/USA,7-0,275.0,5.0,30,Center,Inactive,N,1610612766,Bobcats,CHA,hornets,Charlotte,byron_mullens,2009.0,2013.0,Y,Y,Y,2009.0,1,24,N,1989,20.0
904,Chris,Mullin,Chris Mullin,"Mullin, Chris",C. Mullin,chris-mullin,1963-07-30 00:00:00,St. John's (NY),USA,St. John's (NY)/USA,,,16.0,17,Forward,Inactive,N,0,,,,,chris_mullin,1985.0,2000.0,N,Y,Y,1985.0,1,7,N,1963,22.0
204098,Xavier,Munford,Xavier Munford,"Munford, Xavier",X. Munford,xavier-munford,1992-06-01 00:00:00,Rhode Island,USA,Rhode Island/USA,6-4,173.0,2.0,0,Guard,Inactive,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,xavier_munford,2015.0,2017.0,Y,Y,Y,2014.0,,,N,1992,22.0
49,Gheorghe,Muresan,Gheorghe Muresan,"Muresan, Gheorghe",G. Muresan,gheorghe-muresan,1971-02-14 00:00:00,Pau Orthez,Romania,Pau Orthez/Romania,7-7,303.0,7.0,77,Center,Inactive,N,1610612764,Bullets,WAS,wizards,Washington,gheorghe_muresan,1993.0,1999.0,N,Y,Y,1993.0,2,30,N,1971,22.0
77668,Allen,Murphy,Allen Murphy,"Murphy, Allen",A. Murphy,allen-murphy,1952-07-15 00:00:00,Louisville,USA,Louisville/USA,6-4,190.0,1.0,20,Guard,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,HISTADD_allen_murphy,1976.0,1976.0,N,Y,Y,1975.0,2,35,N,1952,23.0
77669,Calvin,Murphy,Calvin Murphy,"Murphy, Calvin",C. Murphy,calvin-murphy,1948-05-09 00:00:00,Niagara,USA,Niagara/USA,5-9,165.0,13.0,23,Guard,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,HISTADD_calvin_murphy,1970.0,1982.0,N,Y,Y,1970.0,2,18,N,1948,22.0
203513,Erik,Murphy,Erik Murphy,"Murphy, Erik",E. Murphy,erik-murphy,1990-10-26 00:00:00,Florida,Finland,Florida/Finland,6-10,230.0,1.0,33,Forward,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,erik_murphy,2013.0,2013.0,Y,Y,Y,2013.0,2,49,N,1990,23.0
77670,Jay,Murphy,Jay Murphy,"Murphy, Jay",J. Murphy,jay-murphy,1962-06-26 00:00:00,Boston College,USA,Boston College/USA,6-9,220.0,4.0,42,Forward,Inactive,N,1610612746,Clippers,LAC,clippers,Los Angeles,HISTADD_jay_murphy,1984.0,1987.0,N,Y,Y,1984.0,2,31,N,1962,22.0
77671,John,Murphy,John Murphy,"Murphy, John",J. Murphy,john-murphy,1924-09-13 00:00:00,Simon Gratz HS (PA),USA,Simon Gratz HS (PA)/USA,6-2,175.0,1.0,12,Forward,Inactive,N,1610612744,Warriors,PHW,warriors,Philadelphia,HISTADD_moe_murphy,1946.0,1946.0,N,Y,Y,1975.0,8,140,N,1924,51.0
203122,Kevin,Murphy,Kevin Murphy,"Murphy, Kevin",K. Murphy,kevin-murphy,1990-03-06 00:00:00,Tennessee Tech,USA,Tennessee Tech/USA,6-6,185.0,2.0,55,Guard,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,kevin_murphy,2012.0,2012.0,Y,Y,Y,2012.0,2,47,N,1990,22.0
77673,Ronnie,Murphy,Ronnie Murphy,"Murphy, Ronnie",R. Murphy,ronnie-murphy,1964-07-29 00:00:00,Jacksonville,USA,Jacksonville/USA,6-5,225.0,1.0,34,Forward,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,HISTADD_ronnie_murphy,1987.0,1987.0,N,Y,Y,1987.0,1,17,N,1964,23.0
77674,Tod,Murphy,Tod Murphy,"Murphy, Tod",T. Murphy,tod-murphy,1963-12-24 00:00:00,California-Irvine,USA,California-Irvine/USA,6-9,220.0,5.0,41,Center,Inactive,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,HISTADD_tod_murphy,1987.0,1993.0,N,Y,Y,1986.0,3,53,N,1963,23.0
2211,Troy,Murphy,Troy Murphy,"Murphy, Troy",T. Murphy,troy-murphy,1980-05-02 00:00:00,Notre Dame,USA,Notre Dame/USA,6-11,245.0,12.0,,Forward-Center,Inactive,N,0,,,,,troy_murphy,2001.0,2012.0,N,Y,Y,2001.0,1,14,N,1980,21.0
2436,Flip,Murray,Flip Murray,"Murray, Flip",R. Murray,flip-murray,1979-07-29 00:00:00,Shaw,USA,Shaw/USA,6-3,200.0,9.0,6,Guard,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,flip_murray,2002.0,2009.0,Y,Y,Y,2002.0,2,41,N,1979,23.0
77675,Ken,Murray,Ken Murray,"Murray, Ken",K. Murray,ken-murray,1928-04-20 00:00:00,St. Bonaventure,USA,St. Bonaventure/USA,6-2,190.0,3.0,4,Guard,Inactive,N,1610612765,Pistons,FTW,pistons,Ft. Wayne Zollner,HISTADD_ken_murray,1950.0,1954.0,N,Y,Y,1950.0,4,,N,1928,22.0
441,Lamond,Murray,Lamond Murray,"Murray, Lamond",L. Murray,lamond-murray,1973-04-20 00:00:00,California,USA,California/USA,6-7,235.0,11.0,31,Forward,Inactive,N,1610612746,Clippers,LAC,clippers,Los Angeles,lamond_murray,1994.0,2005.0,N,Y,Y,1994.0,1,7,N,1973,21.0
145,Tracy,Murray,Tracy Murray,"Murray, Tracy",T. Murray,tracy-murray,1971-07-25 00:00:00,UCLA,USA,UCLA/USA,6-7,230.0,13.0,,Forward,Inactive,N,0,,,,,tracy_murray,1992.0,2003.0,N,Y,Y,1992.0,1,18,N,1971,21.0
77676,Dorie,Murrey,Dorie Murrey,"Murrey, Dorie",D. Murrey,dorie-murrey,1943-09-07 00:00:00,Detroit,USA,Detroit/USA,6-8,215.0,6.0,40,Forward,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADD_dorie_murrey,1966.0,1971.0,N,Y,Y,1966.0,2,12,N,1943,23.0
1629058,Dzanan,Musa,Dzanan Musa,"Musa, Dzanan",D. Musa,dzanan-musa,1999-05-08 00:00:00,Cedevita,Bosnia and Herzegovina,Cedevita/Bosnia and Herzegovina,6-9,217.0,3.0,13,Guard-Forward,Inactive,N,1610612751,Nets,BKN,nets,Brooklyn,dzanan_musa,2018.0,2019.0,Y,Y,Y,2018.0,1,29,N,1999,19.0
1054,Jerrod,Mustaf,Jerrod Mustaf,"Mustaf, Jerrod",J. Mustaf,jerrod-mustaf,1969-10-28 00:00:00,Maryland,USA,Maryland/USA,6-10,238.0,4.0,0,Forward,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,jerrod_mustaf,1990.0,1993.0,N,Y,Y,1990.0,1,17,N,1969,21.0
87,Dikembe,Mutombo,Dikembe Mutombo,"Mutombo, Dikembe",D. Mutombo,dikembe-mutombo,1966-06-25 00:00:00,Georgetown,Congo,Georgetown/Congo,7-2,260.0,19.0,55,Center,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,dikembe_mutombo,1991.0,2008.0,N,Y,Y,1991.0,1,4,N,1966,25.0
982,Martin,Muursepp,Martin Muursepp,"Muursepp, Martin",M. Muursepp,martin-muursepp,1974-09-26 00:00:00,Maccabi Tel Aviv,Estonia,Maccabi Tel Aviv/Estonia,6-9,235.0,2.0,13,Forward,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,martin_muursepp,1996.0,1997.0,N,Y,Y,1996.0,1,25,N,1974,22.0
939,Pete,Myers,Pete Myers,"Myers, Pete",P. Myers,pete-myers,1963-09-15 00:00:00,Arkansas-Little Rock,USA,Arkansas-Little Rock/USA,6-6,180.0,9.0,,Guard,Inactive,N,0,,,,,pete_myers,1986.0,1997.0,N,Y,Y,1986.0,6,120,N,1963,23.0
2055,Mamadou,N'diaye,Mamadou N'diaye,"N'diaye, Mamadou",M. N'diaye,mamadou-ndiaye,1975-06-16 00:00:00,Auburn,Senegal,Auburn/Senegal,7-0,255.0,6.0,34,Center,Inactive,N,1610612761,Raptors,TOR,raptors,Toronto,mamadou_n'diaye,2000.0,2004.0,N,Y,Y,2000.0,1,26,N,1975,25.0
77682,Boris,Nachamkin,Boris Nachamkin,"Nachamkin, Boris",B. Nachamkin,boris-nachamkin,1933-12-06 00:00:00,New York University,USA,New York University/USA,6-6,210.0,1.0,17,Forward,Inactive,N,1610612758,Royals,ROC,kings,Rochester,HISTADD_boris_nachamkin,1954.0,1954.0,N,Y,Y,1954.0,2,16,N,1933,21.0
2411,Bostjan,Nachbar,Bostjan Nachbar,"Nachbar, Bostjan",B. Nachbar,bostjan-nachbar,1980-07-03 00:00:00,Benetton Treviso,Slovenia,Benetton Treviso/Slovenia,6-9,221.0,7.0,7,Forward,Inactive,N,1610612751,Nets,NJN,nets,New Jersey,bostjan_nachbar,2002.0,2007.0,N,Y,Y,2002.0,1,15,N,1980,22.0
1627846,Abdel,Nader,Abdel Nader,"Nader, Abdel",A. Nader,abdel-nader,1993-09-25 00:00:00,Iowa State,Egypt,Iowa State/Egypt,6-5,225.0,5.0,,Forward,Inactive,N,0,,,,,abdel_nader,2017.0,2021.0,Y,Y,Y,2016.0,2,58,N,1993,23.0
77683,Jerry,Nagel,Jerry Nagel,"Nagel, Jerry",J. Nagel,jerry-nagel,1928-05-18 00:00:00,Loyola-Chicago,USA,Loyola-Chicago/USA,6-0,190.0,1.0,9,Guard,Inactive,N,1610612765,Pistons,FTW,pistons,Ft. Wayne Zollner,HISTADD_jerry_nagel,1949.0,1949.0,N,Y,Y,1949.0,4,,N,1928,21.0
77684,Fred,Nagy,Fred Nagy,"Nagy, Fred",F. Nagy,fred-nagy,1924-01-03 00:00:00,Akron,USA,Akron/USA,6-1,185.0,1.0,,Guard,Inactive,N,1610610029,Jets,JET,jets,Indianapolis,HISTADD_fritz_nagy,1948.0,1948.0,N,Y,Y,1947.0,,,N,1924,23.0
1924,Lee,Nailon,Lee Nailon,"Nailon, Lee",L. Nailon,lee-nailon,1975-02-22 00:00:00,TCU,USA,TCU/USA,6-9,241.0,6.0,,Forward,Inactive,N,0,,,,,lee_nailon,2000.0,2005.0,N,Y,Y,1999.0,2,43,N,1975,24.0
2059,Eduardo,Najera,Eduardo Najera,"Najera, Eduardo",E. Najera,eduardo-najera,1976-07-11 00:00:00,Oklahoma,Mexico,Oklahoma/Mexico,6-8,235.0,13.0,21,Forward,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,eduardo_najera,2000.0,2011.0,N,Y,Y,2000.0,2,38,N,1976,24.0
77686,Paul,Napolitano,Paul Napolitano,"Napolitano, Paul",P. Napolitano,paul-napolitano,1923-02-03 00:00:00,San Francisco,USA,San Francisco/USA,6-2,185.0,1.0,,Guard,Inactive,N,1610610029,Jets,JET,jets,Indianapolis,HISTADD_paul_napolitano,1948.0,1948.0,N,Y,N,1947.0,,,N,1923,24.0
77688,Bob,Nash,Bob Nash,"Nash, Bob",B. Nash,bob-nash,1950-08-24 00:00:00,Hawaii,USA,Hawaii/USA,6-8,195.0,4.0,55,Forward,Inactive,N,1610612758,Kings,KCK,kings,Kansas City,HISTADD_bob_nash,1972.0,1978.0,N,Y,Y,1972.0,1,9,N,1950,22.0
77687,Charles,Nash,Charles Nash,"Nash, Charles",C. Nash,charles-nash,1942-07-24 00:00:00,Kentucky,USA,Kentucky/USA,6-5,215.0,1.0,17,Forward,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,HISTADD_cotton_nash,1964.0,1964.0,N,Y,Y,1964.0,2,12,N,1942,22.0
959,Steve,Nash,Steve Nash,"Nash, Steve",S. Nash,steve-nash,1974-02-07 00:00:00,Santa Clara,Canada,Santa Clara/Canada,6-3,178.0,19.0,10,Guard,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,steve_nash,1996.0,2013.0,N,Y,Y,1996.0,1,15,Y,1974,22.0
